Timestamp,Acc_x,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Magn_X,Magn_Y,Magn_Z,Pressure,Temprature,Humidity
00:10:14.88,-41,7,1028,1610,-1750,-490,31,61,-613,987.28,
00:10:14.90,-41,7,1028,1540,-1680,-560,36,48,-610,987.28,
00:10:14.92,-42,8,1027,1540,-1680,-560,25,61,-607,987.27,
00:10:14.94,-41,7,1028,1470,-1680,-490,28,49,-619,987.27,
00:10:14.96,-40,7,1029,1470,-1680,-490,30,49,-609,987.28,
00:10:14.98,-38,8,1029,1610,-1680,-490,36,63,-616,987.28,
00:10:15.00,-43,7,1029,1470,-1680,-490,39,57,-606,987.27,
00:10:15.02,-42,5,1030,1540,-1680,-490,36,52,-609,987.27,
00:10:15.04,-42,7,1028,1540,-1680,-490,33,51,-606,987.28,
00:10:15.06,-36,8,1029,1610,-1750,-490,27,55,-616,987.28,
00:10:15.08,-40,7,1029,1470,-1680,-490,33,57,-613,987.28,
00:10:15.10,-40,7,1031,1610,-1610,-630,34,52,-616,987.28,
00:10:15.12,-41,8,1028,1540,-1680,-560,27,49,-613,987.28,
00:10:15.14,-41,6,1030,1400,-1750,-490,31,49,-615,987.28,
00:10:15.16,-39,8,1029,1610,-1680,-490,28,48,-615,987.28,
00:10:15.18,-37,7,1028,1610,-1680,-490,30,55,-607,987.28,
00:10:15.20,-38,8,1029,1470,-1680,-560,28,58,-618,987.28,
00:10:15.22,-38,8,1028,1540,-1680,-560,28,48,-609,987.28,
00:10:15.24,-41,8,1025,1540,-1680,-490,31,58,-607,987.27,
00:10:15.26,-39,7,1027,1470,-1750,-490,28,55,-613,987.27,
00:10:15.28,-37,8,1026,1680,-1680,-490,39,63,-610,987.28,
00:10:15.30,-37,8,1026,1610,-1680,-560,31,54,-616,987.28,
00:10:15.32,-36,7,1027,1540,-1680,-560,39,49,-613,987.28,
00:10:15.34,-38,7,1027,1540,-1680,-560,33,60,-610,987.28,
00:10:15.36,-40,9,1028,1540,-1680,-560,37,55,-618,987.27,
00:10:15.38,-38,7,1028,1470,-1680,-560,34,63,-604,987.27,
00:10:15.40,-36,8,1029,1610,-1750,-560,24,55,-618,987.27,
00:10:15.42,-37,7,1029,1470,-1680,-560,31,49,-607,987.27,
00:10:15.44,-37,6,1030,1470,-1680,-560,34,52,-612,987.28,
00:10:15.46,-39,6,1027,1540,-1680,-490,27,57,-610,987.28,
00:10:15.48,-38,8,1028,1540,-1680,-560,37,57,-612,987.28,
00:10:15.50,-37,7,1029,1540,-1680,-560,37,51,-612,987.28,
00:10:15.52,-37,8,1028,1610,-1680,-560,31,51,-607,987.28,
00:10:15.54,-38,6,1028,1540,-1680,-560,33,54,-613,987.28,
00:10:15.56,-39,7,1028,1540,-1680,-490,31,49,-607,987.28,
00:10:15.58,-42,7,1027,1540,-1680,-490,34,55,-613,987.28,
00:10:15.60,-37,7,1028,1540,-1680,-560,30,52,-610,987.28,
00:10:15.62,-37,7,1029,1540,-1680,-490,37,60,-616,987.28,
00:10:15.64,-40,7,1028,1540,-1680,-490,34,51,-603,987.28,
00:10:15.66,-40,7,1028,1540,-1680,-560,25,48,-615,987.28,
00:10:15.68,-41,7,1027,1540,-1750,-490,27,48,-607,987.28,
00:10:15.70,-43,7,1027,1540,-1750,-560,25,54,-616,987.28,
00:10:15.72,-38,7,1029,1610,-1680,-560,36,55,-607,987.28,
00:10:15.74,-39,7,1028,1540,-1680,-560,33,55,-609,987.28,
00:10:15.76,-41,7,1028,1540,-1750,-560,34,51,-609,987.28,
00:10:15.78,-42,7,1027,1470,-1680,-490,28,55,-615,987.28,
00:10:15.80,-42,7,1028,1540,-1680,-490,33,49,-615,987.28,
00:10:15.82,-42,8,1028,1610,-1680,-560,34,49,-606,987.28,
00:10:15.84,-40,6,1029,1540,-1680,-560,31,57,-606,987.28,
00:10:15.86,-43,6,1028,1540,-1680,-490,33,45,-609,987.28,
00:10:15.88,-41,7,1028,1540,-1680,-490,28,55,-610,987.28,
00:10:15.90,-42,7,1027,1470,-1680,-490,39,55,-612,987.28,
00:10:15.92,-41,7,1027,1540,-1750,-490,36,61,-615,987.28,
00:10:15.94,-39,7,1027,1540,-1680,-490,33,60,-618,987.28,
00:10:15.96,-42,6,1027,1540,-1680,-490,34,61,-609,987.28,
00:10:15.98,-42,7,1027,1610,-1680,-490,33,54,-615,987.28,
00:10:16.00,-41,7,1026,1540,-1680,-490,34,57,-616,987.28,
00:10:16.02,-41,7,1026,1470,-1680,-490,34,52,-616,987.28,
00:10:16.04,-39,8,1027,1540,-1750,-490,27,54,-612,987.28,
00:10:16.06,-42,7,1026,1540,-1680,-560,33,58,-615,987.28,
00:10:16.08,-41,7,1026,1470,-1680,-560,31,51,-609,987.28,
00:10:16.10,-41,8,1027,1540,-1680,-490,28,49,-610,987.28,
00:10:16.12,-39,7,1025,1470,-1680,-490,33,48,-603,987.28,
00:10:16.14,-37,7,1026,1540,-1680,-560,37,54,-604,987.28,
00:10:16.16,-36,7,1027,1540,-1680,-490,30,51,-609,987.28,
00:10:16.18,-41,7,1025,1470,-1750,-490,28,54,-612,987.27,
00:10:16.20,-40,7,1026,1470,-1680,-560,27,55,-619,987.27,
00:10:16.22,-38,8,1024,1540,-1680,-490,33,49,-615,987.28,
00:10:16.24,-37,6,1025,1540,-1680,-560,22,54,-615,987.28,
00:10:16.26,-37,7,1026,1540,-1680,-560,34,57,-615,987.28,
00:10:16.28,-38,7,1026,1540,-1680,-560,37,57,-609,987.28,
00:10:16.30,-40,9,1026,1540,-1680,-490,33,52,-613,987.28,
00:10:16.32,-37,7,1027,1540,-1610,-560,28,54,-613,987.28,
00:10:16.34,-37,8,1026,1540,-1680,-490,33,51,-618,987.28,
00:10:16.36,-37,7,1026,1540,-1610,-560,37,57,-612,987.28,
00:10:16.38,-38,7,1027,1470,-1610,-490,31,61,-610,987.28,
00:10:16.40,-40,6,1025,1540,-1680,-560,34,52,-615,987.28,
00:10:16.42,-37,9,1025,1610,-1680,-490,27,58,-612,987.29,
00:10:16.44,-36,7,1026,1470,-1680,-560,34,57,-610,987.29,
00:10:16.46,-38,7,1025,1540,-1610,-560,34,55,-610,987.29,
00:10:16.48,-38,7,1025,1540,-1680,-560,30,55,-607,987.29,
00:10:16.50,-41,6,1025,1540,-1680,-560,27,48,-613,987.28,
00:10:16.52,-41,6,1025,1540,-1680,-490,30,58,-612,987.28,
00:10:16.54,-37,8,1027,1540,-1680,-560,31,52,-618,987.28,
00:10:16.56,-37,7,1027,1470,-1680,-560,34,55,-610,987.28,
00:10:16.58,-41,8,1026,1470,-1680,-560,31,45,-609,987.28,
00:10:16.60,-41,6,1025,1470,-1680,-490,31,51,-612,987.28,
00:10:16.62,-42,7,1024,1540,-1680,-490,31,55,-612,987.28,
00:10:16.64,-43,7,1024,1610,-1750,-490,33,55,-609,987.28,
00:10:16.66,-39,7,1026,1540,-1610,-560,30,54,-616,987.28,
00:10:16.68,-40,7,1025,1540,-1680,-490,37,54,-607,987.28,
00:10:16.70,-41,7,1026,1540,-1680,-490,39,52,-612,987.28,
00:10:16.72,-41,7,1025,1540,-1680,-490,36,60,-613,987.28,
00:10:16.74,-42,7,1025,1540,-1680,-490,30,48,-610,987.28,
00:10:16.76,-42,7,1024,1540,-1750,-560,39,54,-618,987.28,
00:10:16.78,-39,6,1026,1540,-1750,-490,30,57,-615,987.28,
00:10:16.80,-41,7,1025,1470,-1680,-490,36,54,-612,987.28,
00:10:16.82,-42,6,1026,1540,-1680,-490,28,60,-613,987.28,
00:10:16.84,-43,6,1024,1540,-1680,-490,34,49,-612,987.28,
00:10:16.86,-40,8,1025,1610,-1750,-490,27,49,-615,987.28,
00:10:16.88,-40,6,1027,1540,-1680,-490,30,48,-612,987.28,
00:10:16.90,-43,7,1026,1610,-1680,-490,33,51,-610,987.28,
00:10:16.92,-41,7,1026,1540,-1680,-560,27,60,-609,987.28,
00:10:16.94,-41,6,1027,1470,-1680,-490,31,51,-613,987.28,
00:10:16.96,-41,7,1026,1610,-1680,-490,33,49,-610,987.28,
00:10:16.98,-39,7,1026,1540,-1680,-490,30,49,-612,987.28,
00:10:17.00,-42,6,1026,1540,-1680,-490,24,49,-616,987.29,
00:10:17.02,-42,7,1025,1540,-1680,-490,27,57,-610,987.29,
00:10:17.04,-42,7,1026,1470,-1680,-490,36,51,-609,987.28,
00:10:17.06,-40,7,1027,1540,-1680,-490,33,55,-616,987.28,
00:10:17.08,-39,9,1027,1540,-1680,-560,46,60,-606,987.28,
00:10:17.10,-38,7,1026,1470,-1680,-490,22,46,-612,987.28,
00:10:17.12,-41,7,1026,1540,-1680,-490,36,51,-609,987.29,
00:10:17.14,-41,7,1025,1540,-1680,-490,31,60,-609,987.29,
00:10:17.16,-40,8,1026,1470,-1680,-490,45,54,-609,987.28,
00:10:17.18,-38,9,1025,1540,-1680,-560,39,57,-610,987.28,
00:10:17.20,-38,8,1028,1470,-1680,-560,19,51,-607,987.28,
00:10:17.22,-35,7,1027,1540,-1610,-560,40,46,-606,987.28,
00:10:17.24,-40,9,1024,1540,-1680,-490,36,66,-615,987.29,
00:10:17.26,-40,7,1027,1470,-1750,-560,33,51,-615,987.29,
00:10:17.28,-38,7,1025,1610,-1680,-490,31,55,-612,987.28,
00:10:17.30,-38,8,1025,1610,-1680,-560,40,52,-616,987.28,
00:10:17.32,-37,7,1026,1540,-1680,-560,31,54,-615,987.28,
00:10:17.34,-38,7,1026,1540,-1680,-560,42,57,-609,987.28,
00:10:17.36,-38,8,1026,1540,-1680,-560,28,60,-612,987.29,
00:10:17.38,-38,7,1025,1540,-1680,-490,34,57,-616,987.29,
00:10:17.40,-37,7,1026,1540,-1680,-560,31,51,-606,987.29,
00:10:17.42,-36,8,1026,1540,-1680,-490,43,54,-619,987.29,
00:10:17.44,-38,7,1025,1470,-1610,-560,42,60,-618,987.29,
00:10:17.46,-40,7,1024,1540,-1680,-560,30,48,-613,987.29,
00:10:17.48,-37,8,1024,1540,-1680,-560,36,46,-613,987.28,
00:10:17.50,-38,8,1025,1540,-1680,-560,33,64,-615,987.28,
00:10:17.52,-38,6,1025,1540,-1680,-560,27,49,-610,987.28,
00:10:17.54,-37,7,1025,1540,-1680,-490,37,58,-615,987.28,
00:10:17.56,-40,7,1024,1470,-1680,-490,39,57,-609,987.29,
00:10:17.58,-43,6,1023,1540,-1750,-560,40,52,-612,987.29,
00:10:17.60,-36,8,1023,1540,-1680,-490,31,49,-612,987.28,
00:10:17.62,-37,6,1023,1540,-1680,-560,27,52,-612,987.28,
00:10:17.64,-37,7,1026,1680,-1750,-700,36,57,-606,987.28,
00:10:17.66,-44,5,1023,1400,-1750,-280,39,51,-615,987.28,
00:10:17.68,-43,7,1021,1960,-1680,-980,30,58,-612,987.28,
00:10:17.70,-29,3,1024,1330,-1820,0,40,49,-609,987.28,
00:10:17.72,-30,2,1027,1470,-1820,-70,30,55,-618,987.28,
00:10:17.74,-45,10,1021,1890,-1610,-700,30,57,-612,987.28,
00:10:17.76,-41,4,1028,1260,-1750,-490,25,54,-621,987.28,
00:10:17.78,-33,2,1024,1750,-1750,-210,37,46,-612,987.28,
00:10:17.80,-61,13,1016,1610,-1680,-770,34,55,-610,987.28,
00:10:17.82,-16,3,1032,1960,-1680,-1540,34,51,-613,987.28,
00:10:17.84,-16,1,1029,1260,-1820,210,33,48,-615,987.28,
00:10:17.86,-58,10,1023,1680,-1540,-910,33,48,-619,987.28,
00:10:17.88,-32,7,1025,1470,-1750,-490,33,57,-610,987.29,
00:10:17.90,-40,6,1027,1400,-1680,-280,33,54,-607,987.29,
00:10:17.92,-49,10,1022,1680,-1610,-770,36,54,-603,987.28,
00:10:17.94,-50,10,1027,1680,-1610,-840,30,54,-609,987.28,
00:10:17.96,-36,6,1028,1400,-1750,-280,34,58,-613,987.28,
00:10:17.98,-46,11,1026,1680,-1610,-630,34,51,-612,987.28,
00:10:18.00,-38,5,1027,1470,-1680,-560,33,52,-609,987.28,
00:10:18.02,-44,6,1028,1540,-1610,-560,30,55,-607,987.28,
00:10:18.04,-35,7,1026,1750,-1680,-420,28,51,-610,987.28,
00:10:18.06,-41,6,1026,1400,-1750,-490,36,54,-603,987.28,
00:10:18.08,-44,6,1026,1540,-1680,-490,49,52,-613,987.28,
00:10:18.10,-40,9,1025,1750,-1750,-490,34,54,-606,987.28,
00:10:18.12,-37,9,1026,1540,-1750,-490,36,61,-612,987.28,
00:10:18.14,-41,8,1028,1610,-1610,-630,39,52,-613,987.28,
00:10:18.16,-36,7,1028,1680,-1680,-420,33,57,-609,987.28,
00:10:18.18,-39,8,1026,1610,-1680,-490,39,48,-613,987.28,
00:10:18.20,-43,9,1026,1680,-1680,-630,31,52,-612,987.28,
00:10:18.22,-36,7,1027,1610,-1680,-490,36,61,-613,987.28,
00:10:18.24,-38,8,1027,1680,-1680,-560,33,52,-612,987.28,
00:10:18.26,-40,8,1026,1750,-1680,-630,40,49,-603,987.28,
00:10:18.28,-34,7,1027,1610,-1750,-490,33,55,-612,987.28,
00:10:18.30,-34,6,1028,1540,-1750,-490,34,52,-619,987.28,
00:10:18.32,-40,9,1027,1680,-1680,-630,42,49,-616,987.28,
00:10:18.34,-36,7,1028,1540,-1750,-490,27,46,-609,987.28,
00:10:18.36,-39,9,1029,1610,-1680,-630,22,45,-612,987.28,
00:10:18.38,-33,7,1027,1610,-1680,-490,30,52,-609,987.28,
00:10:18.40,-40,7,1027,1470,-1680,-630,37,58,-610,987.28,
00:10:18.42,-40,8,1027,1540,-1680,-560,34,51,-615,987.28,
00:10:18.44,-40,9,1027,1540,-1750,-560,37,52,-612,987.28,
00:10:18.46,-35,7,1026,1610,-1680,-490,37,52,-607,987.28,
00:10:18.48,-33,6,1027,1610,-1680,-560,33,52,-610,987.28,
00:10:18.50,-42,6,1027,1400,-1680,-490,34,57,-612,987.28,
00:10:18.52,-48,4,1025,1680,-1610,-560,34,58,-610,987.28,
00:10:18.54,-38,9,1030,1540,-1680,-630,40,49,-607,987.28,
00:10:18.56,-37,9,1027,1610,-1750,-420,33,49,-618,987.28,
00:10:18.58,-42,11,1028,1610,-1680,-770,31,58,-609,987.28,
00:10:18.60,-33,6,1026,1750,-1750,-490,31,60,-610,987.28,
00:10:18.62,-41,4,1029,1330,-1680,-630,37,61,-618,987.28,
00:10:18.64,-44,5,1028,1680,-1680,-560,30,61,-621,987.28,
00:10:18.66,-35,7,1028,1400,-1680,-560,31,49,-612,987.29,
00:10:18.68,-38,9,1030,1610,-1750,-560,30,48,-615,987.29,
00:10:18.70,-38,8,1025,1610,-1680,-560,22,57,-607,987.28,
00:10:18.72,-38,6,1030,1400,-1680,-490,33,60,-604,987.28,
00:10:18.74,-43,10,1027,1680,-1750,-560,37,52,-606,987.28,
00:10:18.76,-38,5,1026,1470,-1680,-420,28,46,-615,987.28,
00:10:18.78,-25,10,1029,2030,-1750,-350,30,52,-610,987.29,
00:10:18.80,-50,-12,1018,1120,-1610,-700,27,54,-610,987.29,
00:10:18.82,-90,3,1032,1120,-1540,-910,31,57,-613,987.30,
00:10:18.84,12,13,1030,2590,-2170,840,33,55,-613,987.30,
00:10:18.86,-24,14,1008,1610,-1820,-1400,34,55,-606,987.29,
00:10:18.88,-59,-9,1040,840,-1820,-350,25,54,-607,987.29,
00:10:18.90,-25,13,1026,2800,-1820,-70,36,52,-615,987.28,
00:10:18.92,-25,16,1014,1470,-1680,-560,40,58,-603,987.28,
00:10:18.94,-61,0,1041,280,-1400,-910,30,55,-610,987.28,
00:10:18.96,-42,7,1028,2450,-1890,-140,39,51,-610,987.28,
00:10:18.98,-30,15,1021,1680,-1680,-490,30,57,-612,987.28,
00:10:19.00,-45,3,1035,1330,-1610,-700,30,57,-609,987.28,
00:10:19.02,-44,7,1025,1890,-1680,-420,37,49,-613,987.28,
00:10:19.04,-36,10,1026,1540,-1750,-420,34,57,-609,987.28,
00:10:19.06,-38,7,1029,1470,-1680,-560,30,54,-607,987.28,
00:10:19.08,-48,5,1030,1470,-1680,-560,36,55,-616,987.28,
00:10:19.10,-40,8,1027,1750,-1680,-420,31,45,-610,987.28,
00:10:19.12,-40,7,1030,1470,-1680,-630,39,49,-610,987.28,
00:10:19.14,-44,7,1027,1610,-1750,-490,22,61,-609,987.28,
00:10:19.16,-43,7,1029,1400,-1750,-490,28,60,-610,987.28,
00:10:19.18,-38,7,1028,1680,-1750,-420,33,55,-610,987.28,
00:10:19.20,-42,10,1027,1470,-1680,-560,24,43,-616,987.28,
00:10:19.22,-40,6,1030,1470,-1680,-560,31,61,-618,987.28,
00:10:19.24,-39,8,1026,1750,-1750,-490,27,55,-609,987.28,
00:10:19.26,-43,6,1028,1400,-1750,-490,22,51,-618,987.29,
00:10:19.28,-44,6,1029,1540,-1680,-560,25,58,-613,987.29,
00:10:19.30,-37,8,1027,1680,-1750,-420,42,55,-613,987.29,
00:10:19.32,-39,9,1030,1470,-1610,-560,27,55,-613,987.29,
00:10:19.34,-38,8,1030,1470,-1680,-560,34,43,-615,987.29,
00:10:19.36,-40,7,1028,1610,-1680,-490,25,55,-616,987.29,
00:10:19.38,-40,8,1029,1470,-1680,-490,28,49,-613,987.28,
00:10:19.40,-42,8,1030,1470,-1680,-560,30,55,-612,987.28,
00:10:19.42,-37,8,1030,1680,-1750,-560,39,49,-619,987.28,
00:10:19.44,-37,8,1032,1540,-1680,-490,25,57,-609,987.28,
00:10:19.46,-38,8,1030,1540,-1680,-560,31,61,-613,987.28,
00:10:19.48,-41,9,1030,1540,-1680,-560,25,64,-609,987.28,
00:10:19.50,-38,7,1029,1540,-1680,-490,37,54,-604,987.28,
00:10:19.52,-39,9,1030,1610,-1680,-560,31,49,-618,987.28,
00:10:19.54,-36,8,1031,1540,-1680,-490,21,49,-619,987.28,
00:10:19.56,-37,7,1029,1540,-1610,-560,39,46,-616,987.28,
00:10:19.58,-36,9,1030,1540,-1680,-490,30,51,-619,987.28,
00:10:19.60,-39,10,1031,1540,-1680,-490,28,52,-618,987.28,
00:10:19.62,-40,9,1030,1610,-1610,-630,36,46,-615,987.28,
00:10:19.64,-34,6,1030,1470,-1680,-490,30,57,-616,987.28,
00:10:19.66,-39,8,1030,1610,-1610,-630,27,60,-613,987.27,
00:10:19.68,-36,5,1030,1610,-1680,-560,37,54,-618,987.27,
00:10:19.70,-38,8,1029,1610,-1680,-490,19,48,-609,987.28,
00:10:19.72,-38,6,1031,1470,-1680,-560,36,51,-613,987.28,
00:10:19.74,-38,8,1030,1610,-1680,-560,36,54,-604,987.28,
00:10:19.76,-38,8,1031,1540,-1680,-630,24,55,-613,987.28,
00:10:19.78,-38,6,1029,1540,-1680,-490,27,46,-603,987.28,
00:10:19.80,-38,7,1029,1540,-1610,-490,33,52,-613,987.28,
00:10:19.82,-44,8,1028,1470,-1680,-560,27,45,-609,987.28,
00:10:19.84,-38,7,1030,1540,-1680,-560,39,55,-609,987.28,
00:10:19.86,-39,9,1029,1540,-1680,-560,37,49,-615,987.28,
00:10:19.88,-37,9,1027,1610,-1680,-490,39,49,-607,987.28,
00:10:19.90,-38,7,1026,1400,-1680,-490,31,57,-604,987.28,
00:10:19.92,-45,7,1027,1540,-1680,-560,33,52,-612,987.28,
00:10:19.94,-40,18,1032,1680,-1680,-630,28,51,-613,987.28,
00:10:19.96,-38,4,1034,1400,-1680,-490,33,52,-607,987.28,
00:10:19.98,-40,3,1025,1680,-1750,-420,30,55,-613,987.28,
00:10:20.00,-38,7,1023,1680,-1750,-560,40,52,-607,987.28,
00:10:20.02,-38,4,1028,1260,-1750,-490,33,60,-613,987.28,
00:10:20.04,-41,7,1025,1820,-1610,-490,31,57,-609,987.28,
00:10:20.06,-40,6,1031,1330,-1610,-560,24,54,-613,987.28,
00:10:20.08,-39,6,1027,1680,-1680,-490,30,55,-615,987.28,
00:10:20.10,-41,8,1025,1470,-1750,-490,40,49,-609,987.28,
00:10:20.12,-42,7,1027,1470,-1680,-490,42,52,-619,987.28,
00:10:20.14,-40,9,1028,1540,-1750,-420,36,58,-603,987.28,
00:10:20.16,-41,9,1026,1540,-1750,-560,31,49,-618,987.28,
00:10:20.18,-44,7,1027,1470,-1680,-560,36,55,-613,987.28,
00:10:20.20,-40,7,1026,1610,-1680,-560,22,55,-607,987.28,
00:10:20.22,-42,8,1026,1470,-1750,-560,33,52,-615,987.28,
00:10:20.24,-40,8,1029,1540,-1680,-560,42,57,-619,987.28,
00:10:20.26,-39,9,1026,1610,-1750,-490,28,42,-615,987.28,
00:10:20.28,-38,8,1028,1400,-1750,-560,31,54,-610,987.28,
00:10:20.30,-41,8,1025,1680,-1750,-490,28,52,-610,987.28,
00:10:20.32,-41,7,1025,1540,-1680,-490,21,52,-613,987.28,
00:10:20.34,-40,8,1028,1470,-1680,-490,30,49,-610,987.28,
00:10:20.36,-39,9,1027,1610,-1680,-490,36,57,-621,987.28,
00:10:20.38,-36,7,1028,1400,-1680,-560,28,55,-618,987.28,
00:10:20.40,-39,9,1029,1540,-1680,-560,36,52,-613,987.28,
00:10:20.42,-41,9,1027,1540,-1750,-560,33,57,-619,987.28,
00:10:20.44,-40,9,1029,1540,-1680,-490,37,48,-610,987.28,
00:10:20.46,-39,9,1026,1610,-1680,-490,31,58,-618,987.28,
00:10:20.48,-38,9,1028,1540,-1680,-560,30,54,-607,987.28,
00:10:20.50,-37,8,1029,1540,-1680,-560,39,64,-615,987.28,
00:10:20.52,-38,4,1026,1610,-1680,-490,39,57,-618,987.28,
00:10:20.54,-41,9,1030,1470,-1540,-420,24,52,-616,987.28,
00:10:20.56,-38,11,1026,1610,-1820,-490,28,54,-615,987.27,
00:10:20.58,-38,8,1028,1470,-1680,-630,33,60,-615,987.27,
00:10:20.60,-38,6,1030,1540,-1680,-560,22,58,-609,987.27,
00:10:20.62,-38,2,1025,1680,-1680,-490,31,57,-613,987.27,
00:10:20.64,-43,5,1024,1470,-1750,-630,43,54,-609,987.28,
00:10:20.66,-38,10,1030,1610,-1680,-630,27,54,-612,987.28,
00:10:20.68,-38,5,1027,1470,-1680,-490,34,51,-610,987.27,
00:10:20.70,-37,6,1029,1540,-1680,-490,34,57,-615,987.27,
00:10:20.72,-38,6,1027,1540,-1680,-420,31,58,-609,987.28,
00:10:20.74,-41,7,1025,1610,-1680,-490,37,57,-609,987.28,
00:10:20.76,-40,6,1028,1330,-1680,-420,25,60,-619,987.28,
00:10:20.78,-37,7,1026,1540,-1680,-350,25,46,-612,987.28,
00:10:20.80,-41,9,1026,1540,-1680,-560,24,49,-613,987.28,
00:10:20.82,-36,4,1026,1400,-1750,-420,27,45,-616,987.28,
00:10:20.84,-39,7,1026,1540,-1680,-420,33,52,-613,987.28,
00:10:20.86,-43,6,1025,1470,-1680,-420,36,58,-613,987.28,
00:10:20.88,-39,5,1029,1540,-1680,-490,27,60,-610,987.28,
00:10:20.90,-40,6,1023,1540,-1680,-490,27,58,-618,987.28,
00:10:20.92,-38,8,1026,1470,-1680,-420,30,55,-609,987.28,
00:10:20.94,-42,7,1027,1400,-1610,-560,31,54,-612,987.28,
